취업일자,연령,장애유형,중증여부,근무지역,취업직종대분류,자치구
2022-01-01,61.0,지체장애,경증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-01-01,73.0,시각장애,경증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-02-21,23.0,지적장애,중증,서울 강서구,음식 서비스직,강서구
2022-02-14,23.0,지적장애,중증,서울 강서구,음식 서비스직,강서구
2022-04-12,36.0,지적장애,중증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-04-01,34.0,지적장애,중증,서울 도봉구,화학·환경 설치·정비·생산직,도봉구
2022-01-01,40.0,정신장애,중증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,80.0,지체장애,경증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,48.0,뇌병변장애,경증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,23.0,지적장애,중증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,78.0,시각장애,경증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,76.0,시각장애,경증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,55.0,지적장애,중증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,83.0,시각장애,경증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,24.0,지적장애,중증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,64.0,지체장애,경증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,59.0,뇌병변장애,경증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,55.0,시각장애,중증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,68.0,시각장애,경증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,51.0,지적장애,중증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,22.0,자폐성장애,중증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,69.0,청각장애,경증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,71.0,지체장애,경증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,30.0,지적장애,중증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,52.0,뇌병변장애,중증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,50.0,지적장애,중증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,83.0,청각장애,경증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,25.0,지적장애,중증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,66.0,간장애,경증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,70.0,뇌병변장애,경증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,56.0,정신장애,중증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,54.0,지체장애,경증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,58.0,지적장애,중증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,59.0,지체장애,경증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,49.0,지적장애,중증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,70.0,지체장애,중증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,79.0,언어장애,경증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,57.0,뇌병변장애,중증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,46.0,지적장애,중증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,53.0,지체장애,중증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,83.0,지체장애,경증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,48.0,정신장애,중증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,44.0,뇌병변장애,중증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,56.0,시각장애,경증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,80.0,청각장애,경증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,70.0,시각장애,경증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,76.0,청각장애,경증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-01-01,67.0,지체장애,경증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-11-21,25.0,뇌병변장애,중증,서울 중구,경영·행정·사무직,중구
2022-11-21,26.0,청각장애,중증,서울 중구,경영·행정·사무직,중구
2022-02-17,62.0,시각장애,경증,서울 서초구,돌봄 서비스직(간병·육아),서초구
2022-01-01,72.0,지체장애,중증,서울 강서구,청소 및 기타 개인서비스직,강서구
2022-08-01,59.0,지체장애,경증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-06-01,72.0,청각장애,중증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-02-09,67.0,지체장애,경증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-01-01,57.0,시각장애,중증,서울 동작구,보건·의료직,동작구
2022-09-01,29.0,지적장애,중증,서울 성동구,영업·판매직,성동구
2022-05-30,48.0,간장애,경증,서울 성동구,영업·판매직,성동구
2022-09-13,33.0,지적장애,중증,서울 영등포구,경영·행정·사무직,영등포구
2022-05-01,59.0,지체장애,중증,서울 중구,스포츠·레크리에이션직,중구
2022-05-01,62.0,지체장애,중증,서울 중구,스포츠·레크리에이션직,중구
2022-05-01,64.0,지체장애,중증,서울 중구,스포츠·레크리에이션직,중구
2022-05-01,63.0,지체장애,중증,서울 중구,스포츠·레크리에이션직,중구
2022-04-01,57.0,지체장애,중증,서울 중구,스포츠·레크리에이션직,중구
2022-04-01,56.0,지체장애,중증,서울 중구,스포츠·레크리에이션직,중구
2022-04-01,69.0,지체장애,중증,서울 중구,스포츠·레크리에이션직,중구
2022-04-01,61.0,지체장애,중증,서울 중구,스포츠·레크리에이션직,중구
2022-07-15,29.0,지적장애,중증,서울 영등포구,청소 및 기타 개인서비스직,영등포구
2022-03-01,61.0,지체장애,경증,서울 노원구,청소 및 기타 개인서비스직,노원구
2022-04-02,70.0,지체장애,경증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-01-05,43.0,시각장애,중증,서울 영등포구,청소 및 기타 개인서비스직,영등포구
2022-03-24,31.0,지적장애,중증,서울 송파구,음식 서비스직,송파구
2022-05-18,43.0,지적장애,중증,서울 금천구,음식 서비스직,금천구
2022-04-29,29.0,지적장애,중증,서울 강남구,영업·판매직,강남구
2022-02-28,37.0,지적장애,중증,서울 강남구,영업·판매직,강남구
2022-03-14,27.0,지적장애,중증,서울 송파구,음식 서비스직,송파구
2022-01-16,42.0,청각장애,중증,서울 강남구,음식 서비스직,강남구
2022-02-10,30.0,자폐성장애,중증,서울 강남구,영업·판매직,강남구
2022-01-01,50.0,지체장애,중증,서울 동대문구,경영·행정·사무직,동대문구
2022-06-02,25.0,지적장애,중증,서울 마포구,청소 및 기타 개인서비스직,마포구
2022-08-10,21.0,지적장애,중증,서울 용산구,경영·행정·사무직,용산구
2022-08-08,22.0,지적장애,중증,서울 용산구,경영·행정·사무직,용산구
2022-07-11,23.0,지적장애,중증,서울 용산구,경영·행정·사무직,용산구
2022-05-11,20.0,지적장애,중증,서울 용산구,청소 및 기타 개인서비스직,용산구
2022-02-15,32.0,지적장애,중증,서울 서대문구,음식 서비스직,서대문구
2022-10-20,22.0,지적장애,중증,서울 종로구,음식 서비스직,종로구
2022-09-14,30.0,지체장애,중증,서울 서대문구,영업·판매직,서대문구
2022-10-12,22.0,지적장애,중증,서울 종로구,음식 서비스직,종로구
2022-12-19,25.0,지적장애,중증,서울 중구,영업·판매직,중구
2022-06-20,27.0,지적장애,중증,서울 서대문구,영업·판매직,서대문구
2022-05-18,22.0,지적장애,중증,서울 중구,영업·판매직,중구
2022-03-07,30.0,지적장애,중증,서울 중구,영업·판매직,중구
2022-09-26,32.0,지체장애,중증,서울 양천구,음식 서비스직,양천구
2022-03-28,47.0,지적장애,중증,서울 송파구,청소 및 기타 개인서비스직,송파구
2022-01-03,38.0,지체장애,중증,서울 영등포구,경영·행정·사무직,영등포구
2022-01-01,23.0,지적장애,중증,서울 도봉구,음식 서비스직,도봉구
2022-08-16,28.0,청각장애,중증,서울 용산구,음식 서비스직,용산구
2022-08-25,20.0,지적장애,중증,서울 용산구,청소 및 기타 개인서비스직,용산구
2022-05-30,30.0,청각장애,중증,서울 용산구,음식 서비스직,용산구
2022-06-27,26.0,뇌병변장애,중증,서울 용산구,음식 서비스직,용산구
2022-05-30,43.0,청각장애,중증,서울 용산구,음식 서비스직,용산구
2022-05-30,33.0,청각장애,중증,서울 용산구,음식 서비스직,용산구
2022-05-30,31.0,청각장애,중증,서울 용산구,음식 서비스직,용산구
2022-06-03,28.0,지적장애,중증,서울 종로구,청소 및 기타 개인서비스직,종로구
2022-03-11,44.0,지적장애,중증,서울 종로구,청소 및 기타 개인서비스직,종로구
2022-07-26,31.0,지적장애,중증,서울 강남구,음식 서비스직,강남구
2022-04-13,22.0,지적장애,중증,서울 송파구,경영·행정·사무직,송파구
2022-04-13,22.0,자폐성장애,중증,서울 송파구,경영·행정·사무직,송파구
2022-04-13,24.0,정신장애,중증,서울 송파구,경영·행정·사무직,송파구
2022-04-13,25.0,뇌병변장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-04-13,27.0,지적장애,중증,서울 송파구,경영·행정·사무직,송파구
2022-04-13,58.0,청각장애,경증,서울 송파구,경영·행정·사무직,송파구
2022-04-13,30.0,자폐성장애,중증,서울 송파구,경영·행정·사무직,송파구
2022-04-13,30.0,자폐성장애,중증,서울 송파구,경영·행정·사무직,송파구
2022-06-11,31.0,지적장애,중증,서울 강남구,음식 서비스직,강남구
2022-06-07,69.0,청각장애,경증,서울 강동구,음식 서비스직,강동구
2022-04-05,21.0,언어장애,경증,서울 강동구,음식 서비스직,강동구
2022-01-25,41.0,지적장애,중증,서울 종로구,음식 서비스직,종로구
2022-11-25,45.0,시각장애,중증,서울 영등포구,보건·의료직,영등포구
2022-11-07,22.0,지적장애,중증,서울 마포구,청소 및 기타 개인서비스직,마포구
2022-08-08,21.0,지적장애,중증,서울 마포구,음식 서비스직,마포구
2022-11-07,22.0,지적장애,중증,서울 마포구,음식 서비스직,마포구
2022-07-01,62.0,지체장애,경증,서울 마포구,스포츠·레크리에이션직,마포구
2022-06-07,23.0,지적장애,중증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-08-08,36.0,지체장애,경증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-10-11,45.0,뇌병변장애,경증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-02-07,34.0,지체장애,경증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-01-10,63.0,언어장애,경증,서울 금천구,청소 및 기타 개인서비스직,금천구
2022-06-01,67.0,시각장애,중증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-01-01,73.0,시각장애,중증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-01-24,56.0,지체장애,경증,서울 송파구,관리직(임원·부서장),송파구
2022-12-21,59.0,청각장애,중증,서울 동작구,기계 설치·정비·생산직,동작구
2022-04-05,49.0,뇌병변장애,경증,서울 동작구,청소 및 기타 개인서비스직,동작구
2022-07-11,30.0,지체장애,중증,서울 금천구,청소 및 기타 개인서비스직,금천구
2022-08-08,30.0,신장장애,중증,서울 강서구,청소 및 기타 개인서비스직,강서구
2022-08-08,41.0,뇌병변장애,중증,서울 동대문구,청소 및 기타 개인서비스직,동대문구
2022-07-04,40.0,신장장애,중증,서울 성북구,청소 및 기타 개인서비스직,성북구
2022-06-13,23.0,뇌병변장애,중증,서울 마포구,청소 및 기타 개인서비스직,마포구
2022-02-01,33.0,청각장애,중증,서울 중구,사회복지·종교직,중구
2022-01-01,38.0,지체장애,중증,서울 송파구,경영·행정·사무직,송파구
2022-11-01,25.0,지적장애,중증,서울 성북구,음식 서비스직,성북구
2022-10-31,46.0,지적장애,중증,서울 성북구,음식 서비스직,성북구
2022-12-01,31.0,지적장애,중증,서울 서초구,경영·행정·사무직,서초구
2022-06-02,28.0,지적장애,중증,서울 서초구,경영·행정·사무직,서초구
2022-04-01,24.0,뇌병변장애,경증,서울 강북구,경영·행정·사무직,강북구
2022-06-02,25.0,지적장애,중증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-01-01,56.0,시각장애,경증,서울 서초구,금융·보험직,서초구
2022-02-01,47.0,지체장애,경증,서울 서초구,경영·행정·사무직,서초구
2022-03-01,27.0,지적장애,중증,서울 서초구,경영·행정·사무직,서초구
2022-07-11,52.0,지체장애,경증,서울 영등포구,경영·행정·사무직,영등포구
2022-09-13,25.0,뇌병변장애,경증,서울 영등포구,경영·행정·사무직,영등포구
2022-09-13,45.0,지체장애,중증,서울 영등포구,경영·행정·사무직,영등포구
2022-07-11,60.0,장루요루장애,중증,서울 영등포구,경영·행정·사무직,영등포구
2022-07-11,29.0,국가유공,경증,서울 영등포구,경영·행정·사무직,영등포구
2022-02-10,58.0,지체장애,경증,서울 강서구,경영·행정·사무직,강서구
2022-02-10,29.0,정신장애,중증,서울 영등포구,경영·행정·사무직,영등포구
2022-02-10,62.0,지체장애,경증,서울 강남구,경영·행정·사무직,강남구
2022-02-10,25.0,뇌병변장애,중증,서울 강남구,경영·행정·사무직,강남구
2022-02-10,36.0,지체장애,경증,서울 영등포구,경영·행정·사무직,영등포구
2022-02-10,24.0,뇌병변장애,중증,서울 영등포구,경영·행정·사무직,영등포구
2022-02-10,25.0,뇌병변장애,중증,서울 영등포구,경영·행정·사무직,영등포구
2022-02-10,39.0,지체장애,중증,서울 강동구,경영·행정·사무직,강동구
2022-02-10,49.0,시각장애,경증,서울 서초구,경영·행정·사무직,서초구
2022-02-10,38.0,지체장애,중증,서울 강동구,경영·행정·사무직,강동구
2022-05-02,64.0,시각장애,중증,서울 강서구,보건·의료직,강서구
2022-01-01,52.0,지체장애,경증,서울 동대문구,경호·경비직,동대문구
2022-05-16,40.0,신장장애,경증,서울 강남구,경영·행정·사무직,강남구
2022-06-10,40.0,시각장애,경증,서울 강남구,경영·행정·사무직,강남구
2022-02-07,25.0,뇌병변장애,중증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-03-11,20.0,지적장애,중증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-01-04,61.0,지체장애,중증,서울 강남구,경영·행정·사무직,강남구
2022-02-07,28.0,지적장애,중증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-03-11,22.0,자폐성장애,중증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-01-03,21.0,지적장애,중증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-09-13,47.0,지적장애,중증,서울 중구,음식 서비스직,중구
2022-03-28,19.0,지적장애,중증,서울 중구,음식 서비스직,중구
2022-06-02,28.0,지적장애,중증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-04-20,25.0,정신장애,중증,서울 중구,음식 서비스직,중구
2022-06-29,20.0,지적장애,중증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-04-14,21.0,지적장애,중증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-02-13,31.0,지적장애,중증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-02-14,45.0,지적장애,중증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-01-01,28.0,지적장애,중증,서울 서대문구,청소 및 기타 개인서비스직,서대문구
2022-01-01,27.0,지적장애,중증,서울 서대문구,경영·행정·사무직,서대문구
2022-05-30,24.0,청각장애,중증,서울 종로구,예술·디자인·방송직,종로구
2022-02-04,47.0,시각장애,중증,서울 은평구,사회복지·종교직,은평구
2022-02-01,56.0,정신장애,경증,서울 관악구,청소 및 기타 개인서비스직,관악구
2022-08-31,22.0,지적장애,중증,서울 중구,제조 단순직,중구
2022-08-31,28.0,지적장애,중증,서울 중구,제조 단순직,중구
2022-12-07,20.0,지적장애,중증,서울 중구,제조 단순직,중구
2022-10-01,64.0,지체장애,경증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-09-01,47.0,지체장애,경증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-07-18,68.0,지체장애,경증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-08-29,66.0,지체장애,중증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-08-09,66.0,지체장애,경증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-05-11,71.0,언어장애,경증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-03-28,69.0,지체장애,경증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-07-01,62.0,지체장애,경증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-07-01,53.0,지체장애,경증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-07-04,62.0,지체장애,경증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-05-19,68.0,지체장애,경증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-07-01,63.0,지체장애,경증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-07-01,65.0,지체장애,경증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-07-01,59.0,지체장애,경증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-07-01,66.0,지체장애,경증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-07-01,68.0,지체장애,경증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-07-01,60.0,시각장애,경증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-07-01,60.0,지체장애,경증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-07-01,63.0,지체장애,경증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-07-01,64.0,시각장애,경증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-04-01,65.0,지체장애,경증,서울 서초구,여행·숙박·오락 서비스직,서초구
2022-01-01,68.0,지체장애,경증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-01-01,65.0,지체장애,경증,서울 서초구,건설·채굴직,서초구
2022-01-01,67.0,언어장애,경증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-01-01,41.0,뇌병변장애,중증,서울 서초구,여행·숙박·오락 서비스직,서초구
2022-02-08,71.0,지체장애,경증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-01-17,63.0,지체장애,경증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-01-01,69.0,청각장애,경증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-03-13,67.0,지체장애,중증,서울 서초구,여행·숙박·오락 서비스직,서초구
2022-02-24,70.0,지체장애,경증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-01-11,69.0,지체장애,경증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-01-03,65.0,지체장애,경증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-02-22,65.0,지체장애,중증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-04-01,30.0,지적장애,중증,서울 강남구,제조 단순직,강남구
2022-04-01,33.0,지적장애,중증,서울 강남구,제조 단순직,강남구
2022-04-01,33.0,지적장애,중증,서울 강남구,제조 단순직,강남구
2022-03-31,27.0,지적장애,중증,서울 강남구,제조 단순직,강남구
2022-04-01,31.0,지적장애,중증,서울 강남구,제조 단순직,강남구
2022-01-01,42.0,시각장애,경증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-02-10,42.0,뇌병변장애,경증,서울 강남구,영업·판매직,강남구
2022-04-19,29.0,지적장애,중증,서울 종로구,영업·판매직,종로구
2022-04-18,19.0,지적장애,중증,서울 종로구,영업·판매직,종로구
2022-04-25,28.0,지적장애,중증,서울 종로구,영업·판매직,종로구
2022-04-18,28.0,지적장애,중증,서울 종로구,영업·판매직,종로구
2022-05-18,35.0,지적장애,중증,서울 종로구,영업·판매직,종로구
2022-04-18,35.0,지적장애,중증,서울 종로구,영업·판매직,종로구
2022-04-18,30.0,지적장애,중증,서울 종로구,영업·판매직,종로구
2022-04-06,23.0,지적장애,중증,서울 금천구,전기·전자 설치·정비·생산직,금천구
2022-07-04,24.0,지적장애,중증,서울 금천구,전기·전자 설치·정비·생산직,금천구
2022-07-04,27.0,청각장애,중증,서울 금천구,청소 및 기타 개인서비스직,금천구
2022-07-04,33.0,신장장애,경증,서울 금천구,경영·행정·사무직,금천구
2022-01-26,37.0,지적장애,중증,서울 금천구,제조 단순직,금천구
2022-01-24,22.0,지적장애,중증,서울 금천구,영업·판매직,금천구
2022-03-02,46.0,지적장애,중증,서울 금천구,제조 단순직,금천구
2022-03-24,61.0,뇌병변장애,중증,서울 관악구,청소 및 기타 개인서비스직,관악구
2022-01-01,25.0,자폐성장애,중증,서울 관악구,사회복지·종교직,관악구
2022-01-01,25.0,지적장애,중증,서울 관악구,사회복지·종교직,관악구
2022-01-01,53.0,정신장애,중증,서울 관악구,사회복지·종교직,관악구
2022-01-01,20.0,지적장애,중증,서울 관악구,청소 및 기타 개인서비스직,관악구
2022-01-01,34.0,지적장애,중증,서울 관악구,사회복지·종교직,관악구
2022-01-01,26.0,지적장애,중증,서울 관악구,청소 및 기타 개인서비스직,관악구
2022-01-01,27.0,지적장애,중증,서울 관악구,사회복지·종교직,관악구
2022-01-01,30.0,지적장애,중증,서울 관악구,청소 및 기타 개인서비스직,관악구
2022-01-01,36.0,지적장애,중증,서울 관악구,사회복지·종교직,관악구
2022-01-01,51.0,지적장애,중증,서울 관악구,청소 및 기타 개인서비스직,관악구
2022-04-01,40.0,지적장애,중증,서울 중구,청소 및 기타 개인서비스직,중구
2022-04-01,51.0,정신장애,중증,서울 중구,청소 및 기타 개인서비스직,중구
2022-04-01,46.0,정신장애,중증,서울 중구,경영·행정·사무직,중구
2022-01-10,34.0,정신장애,중증,서울 중구,경영·행정·사무직,중구
2022-06-02,34.0,지체장애,경증,서울 강서구,경영·행정·사무직,강서구
2022-12-01,27.0,청각장애,중증,서울 송파구,관리직(임원·부서장),송파구
2022-05-09,29.0,정신장애,중증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-05-09,25.0,뇌병변장애,중증,서울 강남구,경영·행정·사무직,강남구
2022-05-09,24.0,청각장애,중증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-07-12,23.0,청각장애,중증,서울 중구,미용·예식 서비스직,중구
2022-06-07,39.0,언어장애,경증,서울 중구,미용·예식 서비스직,중구
2022-01-03,30.0,지체장애,중증,서울 종로구,경영·행정·사무직,종로구
2022-09-01,46.0,시각장애,경증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-11-21,28.0,지체장애,경증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-08-22,40.0,간장애,경증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-09-26,38.0,지체장애,경증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-07-11,55.0,지체장애,경증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-10-31,28.0,지체장애,중증,서울 강남구,경영·행정·사무직,강남구
2022-08-08,42.0,뇌병변장애,경증,서울 강남구,경영·행정·사무직,강남구
2022-11-21,36.0,지체장애,경증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-11-21,34.0,지체장애,중증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-03-28,43.0,지체장애,경증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-03-28,41.0,지체장애,중증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-04-13,38.0,지체장애,경증,서울 송파구,청소 및 기타 개인서비스직,송파구
2022-05-09,39.0,뇌병변장애,경증,서울 강남구,경영·행정·사무직,강남구
2022-05-15,24.0,지체장애,경증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-01-10,48.0,지체장애,경증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-06-02,44.0,시각장애,경증,서울 송파구,청소 및 기타 개인서비스직,송파구
2022-04-06,48.0,시각장애,중증,서울 종로구,경영·행정·사무직,종로구
2022-01-01,29.0,시각장애,중증,서울 종로구,보건·의료직,종로구
2022-01-01,50.0,시각장애,중증,서울 종로구,보건·의료직,종로구
2022-11-09,27.0,지적장애,중증,서울 구로구,청소 및 기타 개인서비스직,구로구
2022-04-01,55.0,지체장애,경증,서울 도봉구,청소 및 기타 개인서비스직,도봉구
2022-07-01,33.0,시각장애,경증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-02-09,42.0,지체장애,중증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-02-09,25.0,지적장애,중증,서울 서초구,제조 연구개발직 및 공학기술직,서초구
2022-05-02,24.0,뇌병변장애,중증,서울 서초구,보건·의료직,서초구
2022-06-01,42.0,지체장애,경증,서울 금천구,경영·행정·사무직,금천구
2022-06-01,42.0,시각장애,경증,서울 금천구,경영·행정·사무직,금천구
2022-01-01,76.0,청각장애,경증,서울 송파구,청소 및 기타 개인서비스직,송파구
2022-03-01,39.0,지체장애,중증,서울 송파구,청소 및 기타 개인서비스직,송파구
2022-05-04,44.0,지체장애,경증,서울 성동구,경영·행정·사무직,성동구
2022-01-01,46.0,지체장애,중증,서울 용산구,청소 및 기타 개인서비스직,용산구
2022-01-01,43.0,지체장애,중증,서울 용산구,스포츠·레크리에이션직,용산구
2022-05-23,54.0,지체장애,경증,서울 영등포구,경영·행정·사무직,영등포구
2022-05-23,50.0,언어장애,경증,서울 영등포구,경영·행정·사무직,영등포구
2022-08-24,25.0,지체장애,중증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-03-21,27.0,뇌병변장애,중증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-03-21,20.0,지체장애,중증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-03-21,24.0,뇌병변장애,중증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-06-02,22.0,지체장애,중증,서울 마포구,청소 및 기타 개인서비스직,마포구
2022-06-02,59.0,지체장애,중증,서울 마포구,청소 및 기타 개인서비스직,마포구
2022-06-02,34.0,지적장애,중증,서울 마포구,경영·행정·사무직,마포구
2022-03-30,24.0,지체장애,경증,서울 영등포구,청소 및 기타 개인서비스직,영등포구
2022-08-01,48.0,시각장애,경증,서울 마포구,관리직(임원·부서장),마포구
2022-05-04,52.0,지체장애,중증,서울 용산구,스포츠·레크리에이션직,용산구
2022-07-01,50.0,시각장애,경증,서울 강남구,보건·의료직,강남구
2022-09-01,67.0,지체장애,경증,서울 용산구,경호·경비직,용산구
2022-11-01,60.0,신장장애,경증,서울 관악구,경호·경비직,관악구
2022-04-01,72.0,지체장애,경증,서울 구로구,경호·경비직,구로구
2022-07-13,64.0,지체장애,중증,서울 중구,경영·행정·사무직,중구
2022-05-02,63.0,지체장애,중증,서울 영등포구,청소 및 기타 개인서비스직,영등포구
2022-07-25,58.0,지체장애,경증,서울 마포구,청소 및 기타 개인서비스직,마포구
2022-08-11,27.0,지체장애,중증,서울 중구,경영·행정·사무직,중구
2022-10-05,19.0,시각장애,중증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-10-05,18.0,시각장애,중증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-10-05,22.0,시각장애,중증,서울 서초구,청소 및 기타 개인서비스직,서초구
2022-05-02,33.0,지체장애,경증,서울 강남구,청소 및 기타 개인서비스직,강남구
2022-02-03,62.0,지체장애,경증,서울 노원구,돌봄 서비스직(간병·육아),노원구
2022-02-11,43.0,시각장애,중증,서울 성동구,경영·행정·사무직,성동구
2022-01-10,24.0,청각장애,경증,서울 영등포구,경영·행정·사무직,영등포구
